date,strategy_nav,nifty500,strategy_dd
2021-12-01,103.79462578416,106.54449412858385,-0.024210935819030777
2021-12-02,104.53893053291586,107.90830573881837,-0.017213613667070637
2021-12-03,104.30312019006622,107.06047252379014,-0.019430502567002073
2021-12-06,103.26535602454298,105.34570912798931,-0.02918668133123048
2021-12-07,104.20570554185788,106.90337295653458,-0.020346312491596796
2021-12-08,105.19757746459766,108.62390147406957,-0.0110215736819953
2021-12-09,105.22079658049368,109.00836302971561,-0.010803287241824444
2021-12-10,105.20139944009867,109.21302485127788,-0.010985642708986942
2021-12-13,105.43233007856125,108.55904385456039,-0.008814628652202283
2021-12-14,106.15601766836524,108.40770940903899,-0.0020111315474227176
2021-12-15,105.94387903406486,107.75805225362211,-0.0040054791148108615
2021-12-16,106.37434512795568,107.63806565753016,0.0
2021-12-17,105.53494032538242,105.74061996677848,-0.007891045548280906
2021-12-20,103.43954488806064,103.05659547942395,-0.027589361291623593
2021-12-21,104.71357969190367,104.21466430777102,-0.015612462140700334
2021-12-22,105.5832366747376,105.4999261343778,-0.007437023017781708
2021-12-23,106.04116848690055,106.3048812565083,-0.0031321146151767065
2021-12-24,105.79496324206592,105.68044650867832,-0.0054466317531057795
2021-12-27,106.25154323533421,106.13300856480899,-0.0011544314794488253
2021-12-28,106.62754317188603,107.14370646882692,0.0
2021-12-29,106.59757795287386,107.11163797918071,-0.00028102700410037595
2021-12-30,106.69075022953831,106.9577812929006,0.0
2021-12-31,107.16501720279878,108.06864818704938,0.0
2022-01-03,108.43656734168793,109.57046239879509,0.0
2022-01-04,108.90545741003832,110.39307320623644,0.0
2022-01-05,108.93042972075438,110.95265033455723,0.0
2022-01-06,108.63172278506626,110.18660978413224,-0.002742180825448526
2022-01-07,109.5671667898022,110.60782399083347,0.0
2022-01-10,110.23722302262478,111.66716510948326,0.0
2022-01-11,109.86565711538823,111.91938918535227,-0.0033706029329158005
2022-01-12,110.52258277514181,112.90918852308391,0.0
2022-01-13,111.04908222800331,113.2922087982964,0.0
2022-01-14,111.25024094408253,113.35958865856428,0.0
2022-01-17,111.47616795383759,113.7260342087911,0.0
2022-01-18,110.17337383465735,112.2260215975873,-0.011686750119718203
2022-01-19,110.57737443907094,111.50105753951811,-0.008062651697346102
2022-01-20,110.56199119988801,110.69826433803792,-0.008200647463304844
2022-01-21,109.40317970309086,109.39895002720417,-0.01859579754845142
2022-01-24,105.81325943508158,106.02094901110146,-0.05079927506210147
2022-01-25,106.44644700023763,106.88679823154892,-0.0451192487678872
2022-01-27,106.12546263236375,105.78782190097684,-0.04799864777994134
2022-01-28,106.59058997534277,106.10166071537954,-0.043826210284856115
2022-01-31,107.31679708263906,107.52996962501487,-0.03731174965505568
2022-02-01,108.18152685550604,108.93341644717167,-0.02955466768193782
2022-02-02,109.28655114028145,110.2100305911772,-0.01964201724679715
2022-02-03,108.28332874009048,109.07538256987507,-0.028641451104322813
2022-02-04,108.79738954813783,108.71181958051534,-0.0240300546284391
2022-02-07,108.12860277066503,107.16352407478804,-0.03002942462606706
2022-02-08,107.49507482160861,107.0658773254159,-0.035712504343327955
2022-02-09,108.74032873578304,108.21385719072825,-0.024541920199369183
2022-02-10,109.6073893738371,108.90459083850092,-0.016763929136623723
2022-02-11,107.35051592654558,107.31269659965915,-0.03700927384766617
2022-02-14,103.60982891355005,103.77507377554221,-0.07056520855242365
2022-02-15,107.02675221681388,106.69474761378008,-0.039913605021534404
2022-02-16,107.19253838174807,106.5819674198558,-0.038426415714822304
2022-02-17,106.79688654346813,106.4533331411626,-0.04197562130326504
2022-02-18,105.67523908122978,106.0112203681751,-0.05203739040446731
2022-02-21,104.15998322011882,105.192573081926,-0.06563003436526826
2022-02-22,103.02100902995215,104.41392132770753,-0.07584723335113863
2022-02-23,104.71605351899423,104.54291592650912,-0.060641790608040425
2022-02-24,99.16846133204454,99.2732343413889,-0.11040661737573976
2022-02-25,103.37675266274205,102.24011011382512,-0.07265602540669969
2022-02-28,104.14747939885613,103.10884189513965,-0.06574220023437005
2022-03-02,104.42123996556536,102.32946950070443,-0.06328642361651404
2022-03-03,104.87693844204387,101.8693407222977,-0.05919856802510892
2022-03-04,103.62401263115686,100.11962627598359,-0.07043797312742506
2022-03-07,101.90663802290369,97.74944060303173,-0.08584372881293023
2022-03-08,102.98581559724951,98.77635291192696,-0.07616293699747512
2022-03-09,105.26346994606892,100.74261974338003,-0.055731176643436076
2022-03-10,106.46741057468891,102.25164035729341,-0.04493119445245741
2022-03-11,107.47026094161643,102.59862862166749,-0.03593509792945171
2022-03-14,108.01973975484435,103.5891485996159,-0.031005983273703297
2022-03-15,106.81329591854667,102.44513225549579,-0.04182842055731428
2022-03-16,108.21986603728139,104.36167491199183,-0.029210745007889338
2022-03-17,110.56253407987664,106.09049079201964,-0.008195777543584803
2022-03-21,110.86718064634253,105.23040669330635,-0.005462937223920661
2022-03-22,111.5361837079502,106.1074258371137,0.0
2022-03-23,111.36068365023502,105.89916081446758,-0.0015734809268238559
2022-03-24,112.65984283895587,105.92942770357186,0.0
2022-03-25,112.49522811449437,105.58604264028165,-0.0014611659337818717
2022-03-28,112.91530419956099,105.76007725263123,0.0
2022-03-29,113.86866846261232,106.3801881591606,0.0
2022-03-30,115.11695395991835,107.35305245179818,0.0
2022-03-31,115.48304885035421,107.33575708659573,0.0
2022-04-01,116.66550874415461,108.72515142452555,0.0
2022-04-04,118.23020214209082,110.86473222811146,0.0
2022-04-05,119.15078033402338,110.91013256176787,0.0
2022-04-06,119.50268264956428,110.45901178607073,0.0
2022-04-07,118.29216207701411,109.54632095153333,-0.010129651868150513
2022-04-08,119.710588287648,110.56350461750219,0.0
2022-04-11,119.57956673902241,110.4417164208683,-0.001094485880486662
2022-04-12,118.10055088129738,109.28292695230444,-0.013449415205294302
2022-04-13,118.06444386266774,109.09447953561944,-0.013751034461753742
2022-04-18,116.52673584964823,107.56311907498622,-0.026596247529495187
2022-04-19,114.89152585957065,106.12616248274969,-0.040255941408439244
2022-04-20,115.31790033176112,107.01723411078403,-0.03669423080046896
2022-04-21,116.5535352587284,108.48481791223324,-0.026372379202862506
2022-04-22,115.69894707975511,107.33827932735443,-0.033511164428107754
2022-04-25,113.44621691150294,105.73953900645334,-0.05232930073898423
2022-04-26,114.73377165911612,107.36350173494134,-0.041573737960198476
2022-04-27,114.21942131529718,106.33767038637126,-0.04587035324858901
2022-04-28,114.42125612874896,107.47556128864883,-0.04418433017962875
2022-04-29,113.03860122517797,106.53476548565746,-0.05573431020519393
2022-05-02,112.20808393993127,106.19570426366785,-0.06267201970212732
2022-05-04,110.81188726778308,103.72426864026001,-0.07433512062009562
2022-05-05,111.12872388217599,103.73976240492053,-0.07168843231186017
2022-05-06,109.33565424732204,101.93996346354102,-0.08666680356959267
2022-05-09,108.05086552259083,100.83017752971742,-0.09739926043167102
2022-05-10,107.00782221049525,99.85154811534568,-0.10611230183440212
2022-05-11,105.12476835777196,99.24512937293491,-0.12184235445262648
2022-05-12,103.63525955867676,97.03600678843085,-0.1342849363528683
2022-05-13,104.02999374905737,97.08104680197889,-0.1309875322048567
2022-05-16,104.6197370075325,97.79952509809716,-0.12606112371492373
2022-05-17,107.71695427620365,100.35671690730044,-0.10018858133605779
2022-05-18,108.34936372105676,100.30014665028413,-0.09490576171333964
2022-05-19,105.74232713406799,97.65323513409314,-0.11668358959206016
2022-05-20,108.19198683744249,100.13331844010219,-0.09622040635643614
2022-05-23,107.10658291764904,99.70633911166681,-0.10528730624657268
2022-05-24,105.58387673028045,99.06821219971823,-0.11800720186440838
2022-05-25,102.03036300762474,97.91879105397236,-0.14769140752645982
2022-05-26,103.51680648037218,98.8902140661764,-0.13527443176842802
2022-05-27,105.23321361131515,99.97549823262986,-0.12093645920063245
2022-05-30,107.64993268849699,102.00518140315857,-0.10074844482570688
2022-05-31,107.77762368991863,101.75151604685604,-0.09968178060453681
2022-06-01,107.77235946099854,101.48704108730196,-0.09972575523531424
2022-06-02,107.9204664372499,102.09994559166364,-0.09848854657758477
2022-06-03,107.98125877559161,101.45100907646354,-0.09798071899765814
2022-06-06,108.326891133703,101.27949670487261,-0.09509348602139978
2022-06-07,108.069134016783,100.42553804800185,-0.09724665493157714
2022-06-08,107.85718093285898,100.07458626243555,-0.09901720077013498
2022-06-09,108.52992048047254,100.72460373796082,-0.09339748444231066
2022-06-10,107.49422992803463,99.31683307450339,-0.10204910471460671
2022-06-13,104.18040954238215,96.68757724362324,-0.12973103688997822
2022-06-14,103.03802134891254,96.48147414162742,-0.13927395376817953
2022-06-15,104.00507834809282,96.42778644547818,-0.13119566250745507
2022-06-16,100.81945314041545,94.32603925327263,-0.15780671883292197
2022-06-17,99.53681211593232,93.64539456853468,-0.1685212349240226
2022-06-20,96.62852991307001,93.32831287315652,-0.1928155120173246
2022-06-21,99.1702861861535,95.42645686427824,-0.17158300193245224
2022-06-22,97.97686137246416,94.02733388342203,-0.18155225219477422
2022-06-23,98.96672393006878,94.97173288749725,-0.17328345515882504
2022-06-24,99.4457905583913,96.0072928789937,-0.16928158168067142
2022-06-27,101.23822347745542,96.88683426355975,-0.15430852921552807
2022-06-28,101.59203236705396,97.02880038626316,-0.15135299374736721
2022-06-29,101.49521018251147,96.69442332568255,-0.15216179592541557
2022-06-30,100.72885769933286,96.47606934000166,-0.1585635060342755
2022-07-01,100.4916880088398,96.5257935149587,-0.16054469829041218
2022-07-04,100.65063046156911,97.08933416447172,-0.1592169756970908
2022-07-05,100.38358731012605,97.01150502106071,-0.16144771531054414
2022-07-06,101.27090072985567,98.23262986837507,-0.15403556044252587
2022-07-07,102.77474834046667,99.20044967949528,-0.14147319956766768
2022-07-08,102.99095504269822,99.65193077530078,-0.13966712121382963
2022-07-11,103.7880449398892,100.07422594232717,-0.133008646733062
2022-07-12,103.40239403085599,99.29701546854226,-0.136230173872387
2022-07-13,103.38946187015574,98.92192223571422,-0.13633820241760775
2022-07-14,102.32297679365263,98.74680666303945,-0.14524706412949318
2022-07-15,103.18810652975117,99.37772717282034,-0.13802022021807792
2022-07-18,104.40015830907245,100.77721047378492,-0.1278953699716745
2022-07-19,105.02832723626368,101.26184101956177,-0.12264797342825584
2022-07-20,105.98491800689074,102.07436286396836,-0.11465711159798475
2022-07-21,106.44044231343915,102.84833045677779,-0.11085189843293164
2022-07-22,106.57043249717132,103.31530531724384,-0.10976602803841118
2022-07-25,106.78135996399286,102.90381975346898,-0.10800404967176336
2022-07-26,105.9592960134969,101.90897593421997,-0.11487114440627966
2022-07-27,106.9217502987664,102.78167123672671,-0.1068313018239605
2022-07-28,107.49434618084118,104.27015360446221,-0.10204813359911724
2022-07-29,107.90722643452162,105.68657195052084,-0.09859914667501701
2022-08-01,109.16921588450472,106.99237202330552,-0.08805714309759982
2022-08-02,110.07634133661442,107.20676248779417,-0.08047948881417089
2022-08-03,109.16132075594824,107.2172117709373,-0.08812309489576076
2022-08-04,109.7341142192319,107.320983962152,-0.08333827618024914
2022-08-05,109.92969618055146,107.37827485938507,-0.08170448618625448
2022-08-08,110.47450774973244,108.04810994087148,-0.07715341366231143
2022-08-10,111.41013674092255,107.99370160450543,-0.06933765563644723
2022-08-11,111.5483858044734,108.78172168154188,-0.06818279485488754
2022-08-12,111.93150791617997,109.10889233995482,-0.0649823919733481
2022-08-16,112.61960672363342,110.11742832332246,-0.05923437237628415
2022-08-17,112.62657398652323,110.82761925694786,-0.05917617148537324
2022-08-18,113.00326731838506,111.01174283233226,-0.056029471287420085
2022-08-19,111.26802205237793,109.80142758826943,-0.0705248078389169
2022-08-22,110.77887463119174,108.10864371908005,-0.07461089101821627
2022-08-23,112.16650840921704,108.74821191146215,-0.06301932006468447
2022-08-24,113.27691842355125,109.10781137962967,-0.0537435322649783
2022-08-25,113.10670800307614,108.82135689346416,-0.055165381601029684
2022-08-26,113.86373304997758,109.15933715512863,-0.04884158804416883
2022-08-29,113.42440247970265,107.89965805621715,-0.05251152715781926
2022-08-30,115.16934206334133,110.43847353989284,-0.03793520931828254
2022-09-01,115.43280434860583,109.61802465310183,-0.03573438239868343
2022-09-02,116.66054029863359,109.54884319229204,-0.025478514746628433
2022-09-05,116.99577508065275,110.21759731345328,-0.022678137713866398
2022-09-06,118.1500481304764,110.35199671388061,-0.013035940926309997
2022-09-07,119.81869539468923,110.39775736764541,0.0
2022-09-08,119.86024303251503,111.27189395058572,0.0
2022-09-09,119.83766671542743,111.4643048884629,-0.00018835534215855265
2022-09-12,120.8703862469725,112.25700912690834,0.0
2022-09-13,120.84208228829239,112.9232410073109,-0.0002341678516877277
2022-09-14,121.20562534576686,112.64111036244601,0.0
2022-09-15,121.52551421702402,112.27826801330303,0.0
2022-09-16,119.09891541891606,109.85403432409353,-0.019967813456641448
2022-09-19,118.64866812100078,110.21147187161074,-0.023672774516186545
2022-09-20,119.89333397621331,111.48556377485758,-0.01343076185545622
2022-09-21,118.92089427360632,110.69934529836307,-0.02143270045141532
2022-09-22,120.75223669141299,110.51233916211163,-0.006363087871655404
2022-09-23,118.95826864656387,108.51148160025367,-0.02112515702567186
2022-09-26,114.9834009243933,106.1193164006904,-0.0538332492133925
2022-09-27,115.47818507020504,106.13084664415867,-0.049761806693691235
2022-09-28,115.14654144468273,105.3619235328666,-0.05249081078521112
2022-09-29,115.24736431272625,105.23148765363149,-0.051661167161046295
2022-09-30,116.82750661047369,106.866259985371,-0.03865861121279013
2022-10-03,116.29354028070107,105.49091813166818,-0.04305247313728322
2022-10-04,118.01563082389606,107.84957356115173,-0.02888186415619609
2022-10-06,119.49141754253989,108.47833215028231,-0.01673802153884807
2022-10-07,120.21867466909617,108.36050747484065,-0.010753622861402246
2022-10-10,118.25913456830288,107.74760297047898,-0.026878138881090807
2022-10-11,116.25009926714955,106.09193207245318,-0.043409937278302446
2022-10-12,116.86110182776666,106.87058382667163,-0.03838216541859274
2022-10-13,116.27369962007192,106.15246585066174,-0.043215736471381994
2022-10-14,116.06419225632143,106.7635687544815,-0.04493971488941484
2022-10-17,116.48056268855544,107.41971167184927,-0.04151351723111529
2022-10-18,117.60306507858054,108.50355455786922,-0.032276754093289894
2022-10-19,117.77567800048381,108.59039170398984,-0.030856369880020718
2022-10-20,117.40213003249454,108.90387019828415,-0.03393019326925717
2022-10-21,117.79179554536465,108.6804717310859,-0.030723743040425022
2022-10-24,118.79928924893105,109.52830494611415,-0.022433354721086873
2022-10-25,118.47825810621593,109.23536469799771,-0.025075031613247978
2022-10-27,119.07793464863279,109.85619624474383,-0.020140458439206976
2022-10-28,118.31699637830167,109.83709927899947,-0.02640200997621367
2022-10-31,118.3138244037697,111.15154703438535,-0.02642811128137912
2022-11-01,119.01961517832433,111.96875304020091,-0.02062035330477663
2022-11-02,119.33790536053364,111.68157791381863,-0.01800123102201967
2022-11-03,119.38636580784832,111.58897564596388,-0.01760246334243476
2022-11-04,119.38999713288234,111.92155110600257,-0.017572582168449036
2022-11-07,119.586195395632,112.52905080873849,-0.015958120678499887
2022-11-09,119.22013247311563,112.18386414490634,-0.01897035168920469
2022-11-10,118.94794668015287,111.26684946906833,-0.02121009364558668
2022-11-11,118.49612520646897,112.77370816233143,-0.024928008164154525
2022-11-14,118.51468129187013,112.7816352047159,-0.024775315245957774
2022-11-15,118.94490350423008,113.09655497944374,-0.021235135102456004
2022-11-16,118.70307690071648,112.87603907311254,-0.023225059646874935
2022-11-17,118.05365081039048,112.40005620993692,-0.02856900815439778
2022-11-18,117.27558582446163,112.0656791493563,-0.0349714907190003
2022-11-21,117.2923470764757,111.36629781898237,-0.03483356699062046
2022-11-22,116.98626888526178,111.7655324990722,-0.03735220016148966
2022-11-23,117.14469056098169,111.97415784182667,-0.03604859180615294
2022-11-24,117.84136323791914,113.00215111104706,-0.030315864144591198
2022-11-25,117.38352262766712,113.33688849173606,-0.034083308480884145
2022-11-28,117.65074828652958,113.74909469572769,-0.03188438210246758
2022-11-29,117.6777517830732,113.9508739564229,-0.03166217776358771
2022-11-30,118.85833295026384,114.91436992624249,-0.021947500357801797
2022-12-01,119.23922499062331,115.33089997153472,-0.01881324461888534
2022-12-02,119.16030753826799,115.03940100385184,-0.019462634608006457
2022-12-05,119.09065872266228,115.06606469187226,-0.02003575553701009
2022-12-06,119.04700093295398,114.7464607557354,-0.02039500346934431
2022-12-07,118.5934935727916,114.30795118383172,-0.024126790683611676
2022-12-08,118.92312892443275,114.66178553026509,-0.021414312124973578
2022-12-09,117.8446983852007,113.95303587707319,-0.03028842013579136
2022-12-12,118.45630659320454,114.06293351013042,-0.02525566457047357
2022-12-13,118.37770485849524,114.61422327595837,-0.025902456606003987
2022-12-14,118.74309735642001,115.04156292450214,-0.022895742334692604
2022-12-15,117.8993603485432,113.74441053431869,-0.029838621888117478
2022-12-16,116.08415861434086,112.68182653469343,-0.04477541722609635
2022-12-19,116.43213453925627,113.5383074323229,-0.04191201913922238
2022-12-20,116.80353363927112,113.32932176946,-0.038855878192954996
2022-12-21,115.16306843817574,111.89776997884921,-0.05235481470570891
2022-12-22,113.5782233629554,111.205595050643,-0.06539606851509472
2022-12-23,109.81098887920653,108.42752701500014,-0.09639560394615843
2022-12-26,111.95901641120238,110.24750388244917,-0.07872007674649695
2022-12-27,113.17549075582434,111.11083086213793,-0.06871004426517346
2022-12-28,113.03865361811167,111.21496337346098,-0.06983603939956384
2022-12-29,113.16451486641392,111.59257884704772,-0.06880036183742266
2022-12-30,113.77609350856277,111.33062612825235,-0.06376784956138593
2023-01-02,114.32641873501142,111.86966501039524,-0.059239374779819776
2023-01-03,114.5650077032609,112.1157636444217,-0.05727609184465443
2023-01-04,113.67131733797027,110.9281485671871,-0.0646300238238654
2023-01-05,113.83783777332923,110.87914503244684,-0.0632597730050819
2023-01-06,113.25625439589322,110.05617390489712,-0.06804546250562082
2023-01-09,113.5325081964913,111.33963413096195,-0.06577224603434773
2023-01-10,113.21762797960957,110.43991482032638,-0.06836330865120199
2023-01-11,112.82532570540955,110.26768180851869,-0.07159145606310624
2023-01-12,112.8260935840843,110.11094256137153,-0.07158513740089201
2023-01-13,112.86820370779715,110.59016830552264,-0.07123862478595544
2023-01-16,112.58556823034363,110.2972280574062,-0.0735643543191693
2023-01-17,112.38376286543448,110.95084873401531,-0.07522495510912974
2023-01-18,112.41713658691137,111.45673816618684,-0.07495033194302414
2023-01-19,112.31050123380177,111.12055950506432,-0.07582780490659591
2023-01-20,111.99467011761213,110.60313982942446,-0.07842669221206844
2023-01-23,111.83188585051174,111.0016538692975,-0.07976619913083527
2023-01-24,111.44991708754041,110.89608007754089,-0.08290931492369813
2023-01-25,110.60128294019142,109.33517336802016,-0.0898924916896362
2023-01-27,109.10243904342967,107.19343064378396,-0.1022260654779773
2023-01-30,109.60955573269018,107.045339079238,-0.09805314185343794
2023-01-31,110.9896511167707,107.63121957547087,-0.08669671688397917
2023-02-01,110.76711108564317,106.99813714503965,-0.08852793753390886
2023-02-02,111.70153172030001,106.93868432715625,-0.08083884738129998
2023-02-03,111.74688617971593,107.82471147367323,-0.08046563802104234
2023-02-06,112.02233871473115,107.62149093254448,-0.07819901494365866
2023-02-07,111.26043398783743,107.39124638328693,-0.08446851918564935
2023-02-08,112.21260212161208,108.2999736966321,-0.07663338974876222
2023-02-09,112.2088658907573,108.31294522053395,-0.07666413416386597
2023-02-10,112.93970982484909,108.21025398964441,-0.07065022063467374
2023-02-13,111.7499787406334,107.37899549960186,-0.08044019018864779
2023-02-14,111.69694951599152,107.87191340787157,-0.08087655307905428
2023-02-15,112.18025706002138,108.38176636123534,-0.07689954835585888
2023-02-16,113.09640729665387,108.69956869683026,-0.06936080027867397
2023-02-17,112.66381949003319,108.12449780384894,-0.07292044624608907
2023-02-20,112.6298480714051,107.65391974229905,-0.07319998769750324
2023-02-21,112.64770459556328,107.47592160875723,-0.07305305127618278
2023-02-22,111.53739786540855,105.94780402909944,-0.0821894596864522
2023-02-23,111.2608869770001,105.69449899290531,-0.08446479166253962
2023-02-24,111.1283733299375,105.43290659421831,-0.08555520998264599
2023-02-27,109.43321678582616,104.84378321701,-0.09950418650031845
2023-02-28,110.43118135608698,104.62795147208782,-0.09129221079554073
2023-03-01,111.91909366208861,105.68080682878671,-0.07904859005805132
2023-03-02,111.42560353767131,105.12159002057429,-0.08310938443194726
2023-03-03,111.75811670128908,106.47279042701537,-0.08037322515082734
2023-03-06,112.93769056274039,107.23847065733199,-0.07066683658665485
2023-03-08,113.71428485286063,107.53357282609872,-0.06427645597297249
2023-03-09,113.04056973774487,106.6832173703118,-0.06982027217861808
2023-03-10,113.00418097671832,105.78890286130198,-0.07011970527512479
2023-03-13,110.51455737104186,104.16457981270561,-0.09060613252224925
2023-03-14,109.62402377495621,103.47348584482454,-0.09793408831674444
2023-03-15,109.83135850006099,103.19784096191056,-0.09622798794399057
2023-03-16,108.84110315574624,103.27026530369581,-0.10437652655084073
2023-03-17,110.31238462927821,103.92244469987138,-0.09226975635520496
2023-03-20,108.81069301156829,103.17478047497397,-0.10462676325523879
2023-03-21,108.67149885087935,103.85362355916996,-0.10577215368280257
2023-03-22,109.62422666998206,104.20457534473626,-0.09793241874943459
2023-03-23,109.30252504634595,103.7981342624788,-0.10057961284450845
2023-03-24,107.81037362772166,102.90021655238515,-0.112858116072724
2023-03-27,106.75325560844794,102.78275219705186,-0.12155684922423216
2023-03-28,106.0936760960907,102.41594632671665,-0.12698434744636966
2023-03-29,107.98593964389198,103.38016293675302,-0.11141343165973072
2023-03-31,109.19389731618648,104.90972179684432,-0.10147348053031369
2023-04-03,108.9791781044724,105.22752413243927,-0.10324034581039498
2023-04-05,110.36980224970159,106.0018520453571,-0.09179728256405661
2023-04-06,110.4324244676743,106.36073087330786,-0.09128198157252265
2023-04-10,110.38402876385705,106.58665158126479,-0.09168021649569136
2023-04-11,110.88583110683923,107.13938262752629,-0.08755102316361418
2023-04-12,111.4834331217035,107.67481830858534,-0.0826335207056772
2023-04-13,111.48071177168266,107.76633961611498,-0.08265591394579941
2023-04-17,110.76525283286081,107.40637982783905,-0.08854322858446995
2023-04-18,110.45610029992979,107.35377309201495,-0.0910871596669498
2023-04-19,111.17260735696881,107.06479636509074,-0.08519122035202142
2023-04-20,110.75721951803136,107.09974741560401,-0.08860933252059566
2023-04-21,110.76035286217399,106.99417362384744,-0.08858354909426902
2023-04-24,111.08745978799173,107.59266532387373,-0.08589187625564532
2023-04-25,111.521131572542,107.77678889925811,-0.08232331053227138
2023-04-26,112.84327896816895,108.05567666314755,-0.07144372360646889
2023-04-27,113.03580299903419,108.6368729979714,-0.06985949635916489
2023-04-28,114.2010590397561,109.67819811120198,-0.06027092520001753
2023-05-02,114.66706149838171,110.26335796721808,-0.056436319260449896
2023-05-03,114.78972376957488,110.08788207443494,-0.05542696520024726
2023-05-04,115.33511726352015,111.01822859428316,-0.05093907228772443
2023-05-05,114.72395863927977,110.10373615920383,-0.055968128352025026
2023-05-08,115.6031604171916,111.17388688110519,-0.048733418969584386
2023-05-09,114.86569360685117,111.12704526701522,-0.05480183032412056
2023-05-10,115.02751721988409,111.45457624553654,-0.05347022836320292
